pmid,entity_id,text,entity_type,identifier,start,end,split
16634859,3,alcohol,ChemicalEntity,D000431,470,477,train
16634859,4,growth impairment,DiseaseOrPhenotypicFeature,D006130,492,509,train
16634859,5,alcohol,ChemicalEntity,D000431,660,667,train
16634859,6,women,OrganismTaxon,9606,711,716,train
16634859,7,women,OrganismTaxon,9606,794,799,train
16634859,8,alcohol,ChemicalEntity,D000431,893,900,train
16634859,9,alcohol,ChemicalEntity,D000431,1045,1052,train
16634859,10,drug abuse,DiseaseOrPhenotypicFeature,D019966,1395,1405,train
16634859,11,women,OrganismTaxon,9606,1505,1510,train
16634859,12,alcohol,ChemicalEntity,D000431,1630,1637,train
16634859,13,alcohol,ChemicalEntity,D000431,1696,1703,train
16634859,14,reduced cerebellar growth,DiseaseOrPhenotypicFeature,D006130,1779,1804,train
16634859,15,decreased cranial to body growth,DiseaseOrPhenotypicFeature,D006130,1816,1848,train
16634859,16,women,OrganismTaxon,9606,1868,1873,train
16634859,17,Amphetamine,ChemicalEntity,D000661,1924,1935,train
16634859,18,alcohol,ChemicalEntity,D000431,2378,2385,train
16725121,0,norepinephrine transporter,GeneOrGeneProduct,20538,19,45,train
16725121,1,desipramine,ChemicalEntity,D003891,92,103,train
16725121,2,anesthetics,ChemicalEntity,D000777,154,165,train
16725121,3,convulsions,DiseaseOrPhenotypicFeature,D012640,174,185,train
16725121,4,anesthetics,ChemicalEntity,D000777,240,251,train
16725121,5,norepinephrine transporter,GeneOrGeneProduct,20538,268,294,train
16725121,6,NET,GeneOrGeneProduct,20538,296,299,train
16725121,7,NET,GeneOrGeneProduct,20538,335,338,train
16725121,8,seizures,DiseaseOrPhenotypicFeature,D012640,371,379,train
16725121,9,cocaine,ChemicalEntity,D003042,390,397,train
16725121,10,anesthetics,ChemicalEntity,D000777,408,419,train
16725121,11,mice,OrganismTaxon,10090,436,440,train
16725121,12,desipramine,ChemicalEntity,D003891,466,477,train
16725121,13,NET,GeneOrGeneProduct,20538,499,502,train
16725121,14,[(3)H]norepinephrine,ChemicalEntity,D009638,525,545,train
16725121,15,lidocaine,ChemicalEntity,D008012,648,657,train
16725121,16,bupivacaine,ChemicalEntity,D002045,659,670,train
16725121,17,tricaine,ChemicalEntity,C003636,674,682,train
16725121,18,desipramine,ChemicalEntity,D003891,688,699,train
16725121,19,cocaine,ChemicalEntity,D003042,741,748,train
16725121,20,[(3)H]norepinephrine,ChemicalEntity,D009638,759,779,train
16725121,21,desipramine,ChemicalEntity,D003891,833,844,train
16725121,22,lidocaine,ChemicalEntity,D008012,886,895,train
16725121,23,convulsions,DiseaseOrPhenotypicFeature,D012640,904,915,train
16725121,24,cocaine,ChemicalEntity,D003042,938,945,train
16725121,25,convulsions,DiseaseOrPhenotypicFeature,D012640,954,965,train
16725121,26,lidocaine,ChemicalEntity,D008012,988,997,train
16725121,27,desipramine,ChemicalEntity,D003891,1003,1014,train
16725121,28,convulsive,DiseaseOrPhenotypicFeature,D012640,1039,1049,train
16725121,29,lidocaine,ChemicalEntity,D008012,1062,1071,train
16725121,30,cocaine,ChemicalEntity,D003042,1076,1083,train
16725121,31,desipramine,ChemicalEntity,D003891,1122,1133,train
16725121,32,NET,GeneOrGeneProduct,20538,1193,1196,train
16725121,33,desipramine,ChemicalEntity,D003891,1234,1245,train
16725121,34,desipramine,ChemicalEntity,D003891,1265,1276,train
16725121,35,lidocaine,ChemicalEntity,D008012,1302,1311,train
16725121,36,convulsions,DiseaseOrPhenotypicFeature,D012640,1312,1323,train
16725121,37,Na(+),ChemicalEntity,D012964,1339,1344,train
16725121,38,anesthetics,ChemicalEntity,D000777,1363,1374,train
16725121,39,desipramine,ChemicalEntity,D003891,1388,1399,train
16725121,40,NET,GeneOrGeneProduct,20538,1427,1430,train
16725121,41,cocaine,ChemicalEntity,D003042,1468,1475,train
16725121,42,NET,GeneOrGeneProduct,20538,1513,1516,train
16725121,43,Desipramine,ChemicalEntity,D003891,1527,1538,train
16725121,44,lidocaine,ChemicalEntity,D008012,1564,1573,train
16725121,45,seizures,DiseaseOrPhenotypicFeature,D012640,1574,1582,train
16725121,46,cocaine,ChemicalEntity,D003042,1669,1676,train
16755009,0,Daucus carota,OrganismTaxon,4039,46,59,train
16755009,1,cognitive dysfunctions,DiseaseOrPhenotypicFeature,D003072,81,103,train
16755009,2,Daucus carota,OrganismTaxon,4039,165,178,train
16755009,3,cholesterol,ChemicalEntity,D002784,221,232,train
16755009,4,cholinesterase,GeneOrGeneProduct,12038,250,264,train
16755009,5,mice,OrganismTaxon,10090,277,281,train
16755009,6,extract of Daucus carota seeds,ChemicalEntity,D010936,297,327,train
16755009,7,DCE,ChemicalEntity,D010936,329,332,train
16755009,8,mice,OrganismTaxon,10090,459,463,train
16755009,9,Diazepam,ChemicalEntity,D003975,582,590,train
16755009,10,scopolamine,ChemicalEntity,D012601,593,604,train
16755009,11,amnesia,DiseaseOrPhenotypicFeature,D000647,625,632,train
16755009,12,DCE,ChemicalEntity,D010936,680,683,train
16755009,13,mice,OrganismTaxon,10090,773,777,train
16755009,14,DCE,ChemicalEntity,D010936,822,825,train
16755009,15,mice,OrganismTaxon,10090,901,905,train
16755009,16,mice,OrganismTaxon,10090,1042,1046,train
16755009,17,DCE,ChemicalEntity,D010936,1061,1064,train
16755009,18,amnesia,DiseaseOrPhenotypicFeature,D000647,1078,1085,train
16755009,19,scopolamine,ChemicalEntity,D012601,1097,1108,train
16755009,20,diazepam,ChemicalEntity,D003975,1131,1139,train
16755009,21,Daucus carota extract,ChemicalEntity,D010936,1157,1178,train
16755009,22,acetylcholinesterase,GeneOrGeneProduct,11423,1234,1254,train
16755009,23,cholesterol,ChemicalEntity,D002784,1268,1279,train
16755009,24,mice,OrganismTaxon,10090,1305,1309,train
16755009,25,cholinesterase,GeneOrGeneProduct,12038,1345,1359,train
16755009,26,DCE,ChemicalEntity,D010936,1379,1382,train
16755009,27,mice,OrganismTaxon,10090,1441,1445,train
16755009,28,cholesterol,ChemicalEntity,D002784,1489,1500,train
16755009,29,DCE,ChemicalEntity,D010936,1588,1591,train
16755009,30,DCE,ChemicalEntity,D010936,1604,1607,train
16755009,31,cognitive dysfunctions,DiseaseOrPhenotypicFeature,D003072,1662,1684,train
16755009,32,cholesterol,ChemicalEntity,D002784,1771,1782,train
16810074,0,hypertension,DiseaseOrPhenotypicFeature,D006973,14,26,train
16810074,1,nitric oxide,ChemicalEntity,D009569,38,50,train
16810074,2,NO,ChemicalEntity,D009569,52,54,train
16810074,3,nitric oxide,ChemicalEntity,D009569,127,139,train
16810074,4,NO,ChemicalEntity,D009569,141,143,train
16810074,5,hypertension,DiseaseOrPhenotypicFeature,D006973,148,160,train
16810074,6,arterial dysfunction,DiseaseOrPhenotypicFeature,D018754,178,198,train
16810074,7,hypertension,DiseaseOrPhenotypicFeature,D006973,213,225,train
16810074,8,NO,ChemicalEntity,D009569,252,254,train
16810074,9,endothelin-1,GeneOrGeneProduct,24323,365,377,train
16810074,10,ET-1,GeneOrGeneProduct,24323,379,383,train
16810074,11,Nomega-nitro-L-arginine,ChemicalEntity,D019335,564,587,train
16810074,12,LNNA,ChemicalEntity,D019335,589,593,train
16810074,13,hypertension,DiseaseOrPhenotypicFeature,D006973,595,607,train
16810074,14,Rats,OrganismTaxon,10116,634,638,train
16810074,15,NO synthase,GeneOrGeneProduct,24598,661,672,train
16810074,16,LNNA,ChemicalEntity,D019335,683,687,train
16810074,17,rats,OrganismTaxon,10116,765,769,train
16810074,18,LNNA,ChemicalEntity,D019335,824,828,train
16810074,19,rats,OrganismTaxon,10116,829,833,train
16810074,20,norepinephrine,ChemicalEntity,D009638,953,967,train
16810074,21,LNNA,ChemicalEntity,D019335,1006,1010,train
16810074,22,rats,OrganismTaxon,10116,1033,1037,train
16810074,23,ET-1,GeneOrGeneProduct,24323,1073,1077,train
16810074,24,norepinephrine,ChemicalEntity,D009638,1155,1169,train
16810074,25,ET-1,GeneOrGeneProduct,24323,1230,1234,train
16810074,26,LNNA,ChemicalEntity,D019335,1342,1346,train
16810074,27,hypertension,DiseaseOrPhenotypicFeature,D006973,1347,1359,train
16810074,28,LNNA,ChemicalEntity,D019335,1382,1386,train
16810074,29,superoxide,ChemicalEntity,D013481,1392,1402,train
16810074,30,tempol,ChemicalEntity,C001803,1413,1419,train
16810074,31,rats,OrganismTaxon,10116,1503,1507,train
16810074,32,LNNA,ChemicalEntity,D019335,1548,1552,train
16810074,33,rats,OrganismTaxon,10116,1553,1557,train
16810074,34,hexamethonium,ChemicalEntity,D018738,1641,1654,train
16810074,35,LNNA,ChemicalEntity,D019335,1694,1698,train
16810074,36,hypertensive,DiseaseOrPhenotypicFeature,D006973,1699,1711,train
16810074,37,rats,OrganismTaxon,10116,1712,1716,train
16810074,38,rats,OrganismTaxon,10116,1756,1760,train
16810074,39,LNNA,ChemicalEntity,D019335,1838,1842,train
16810074,40,rats,OrganismTaxon,10116,1843,1847,train
16810074,41,superoxide,ChemicalEntity,D013481,1875,1885,train
16810074,42,rats,OrganismTaxon,10116,1919,1923,train
16810074,43,NO,ChemicalEntity,D009569,1955,1957,train
16810074,44,hypertension,DiseaseOrPhenotypicFeature,D006973,2129,2141,train
16920333,0,eslicarbazepine acetate,ChemicalEntity,C416835,25,48,train
16920333,1,BIA 2-093,ChemicalEntity,C416835,50,59,train
16920333,2,seizures,DiseaseOrPhenotypicFeature,D012640,64,72,train
16920333,3,picrotoxin,ChemicalEntity,D010852,102,112,train
16920333,4,rats,OrganismTaxon,10116,149,153,train
16920333,5,Eslicarbazepine acetate,ChemicalEntity,C416835,155,178,train
16920333,6,BIA 2-093,ChemicalEntity,C416835,180,189,train
16920333,7,"S-(-)-10-acetoxy-10,11-dihydro-5H-dibenzo/b,f/azepine-5-carboxamide",ChemicalEntity,C416835,191,258,train
16920333,8,antiepileptic drug,ChemicalEntity,D000927,271,289,train
16920333,9,carbamazepine,ChemicalEntity,D002220,430,443,train
16920333,10,CBZ,ChemicalEntity,D002220,445,448,train
16920333,11,oxcarbazepine,ChemicalEntity,C036006,454,467,train
16920333,12,OXC,ChemicalEntity,C036006,469,472,train
16920333,13,eslicarbazepine acetate,ChemicalEntity,C416835,526,549,train
16920333,14,seizures,DiseaseOrPhenotypicFeature,D012640,591,599,train
16920333,15,seizure,DiseaseOrPhenotypicFeature,D012640,677,684,train
16920333,16,picrotoxin,ChemicalEntity,D010852,742,752,train
16920333,17,seizures,DiseaseOrPhenotypicFeature,D012640,776,784,train
16920333,18,seizure,DiseaseOrPhenotypicFeature,D012640,812,819,train
16920333,19,picrotoxin,ChemicalEntity,D010852,894,904,train
16920333,20,seizures,DiseaseOrPhenotypicFeature,D012640,930,938,train
16920333,21,rats,OrganismTaxon,10116,957,961,train
16920333,22,seizures,DiseaseOrPhenotypicFeature,D012640,1008,1016,train
16920333,23,seizures,DiseaseOrPhenotypicFeature,D012640,1086,1094,train
16920333,24,seizure,DiseaseOrPhenotypicFeature,D012640,1122,1129,train
16920333,25,eslicarbazepine acetate,ChemicalEntity,C416835,1184,1207,train
17042910,0,atorvastatin,ChemicalEntity,C065179,24,36,train
17042910,1,dexamethasone,ChemicalEntity,D003907,40,53,train
17042910,2,hypertension,DiseaseOrPhenotypicFeature,D006973,62,74,train
17042910,3,rat,OrganismTaxon,10116,82,85,train
17042910,4,Dexamethasone,ChemicalEntity,D003907,90,103,train
17042910,5,Dex,ChemicalEntity,D003907,105,108,train
17042910,6,hypertension,DiseaseOrPhenotypicFeature,D006973,118,130,train
17042910,7,nitric oxide,ChemicalEntity,D009569,191,203,train
17042910,8,NO,ChemicalEntity,D009569,205,207,train
17042910,9,superoxide,ChemicalEntity,D013481,234,244,train
17042910,10,O2-,ChemicalEntity,D013481,246,249,train
17042910,11,Atorvastatin,ChemicalEntity,C065179,263,275,train
17042910,12,Ato,ChemicalEntity,C065179,277,280,train
17042910,13,NO,ChemicalEntity,D009569,405,407,train
17042910,14,O2-,ChemicalEntity,D013481,420,423,train
17042910,15,hypertension,DiseaseOrPhenotypicFeature,D006973,455,467,train
17042910,16,Ato,ChemicalEntity,C065179,539,542,train
17042910,17,endothelial NO synthase,GeneOrGeneProduct,24598,557,580,train
17042910,18,eNOS,GeneOrGeneProduct,24598,582,586,train
17042910,19,O2-,ChemicalEntity,D013481,623,626,train
17042910,20,rats,OrganismTaxon,10116,650,654,train
17042910,21,rats,OrganismTaxon,10116,700,704,train
17042910,22,Ato,ChemicalEntity,C065179,732,735,train
17042910,23,Dexamethasone,ChemicalEntity,D003907,799,812,train
17042910,24,Ato,ChemicalEntity,C065179,880,883,train
17042910,25,rats,OrganismTaxon,10116,908,912,train
17042910,26,acetylcholine,ChemicalEntity,D000109,1069,1082,train
17042910,27,phenylephrine,ChemicalEntity,D010656,1110,1123,train
17042910,28,eNOS,GeneOrGeneProduct,24598,1178,1182,train
17042910,29,rats,OrganismTaxon,10116,1277,1281,train
17042910,30,Dex,ChemicalEntity,D003907,1295,1298,train
17042910,31,Ato,ChemicalEntity,C065179,1412,1415,train
17042910,32,Dex,ChemicalEntity,D003907,1418,1421,train
17042910,33,Dex,ChemicalEntity,D003907,1586,1589,train
17042910,34,eNOS,GeneOrGeneProduct,24598,1645,1649,train
17042910,35,Dex,ChemicalEntity,D003907,1686,1689,train
17042910,36,Ato,ChemicalEntity,C065179,1692,1695,train
17042910,37,Dex,ChemicalEntity,D003907,1714,1717,train
17042910,38,superoxide,ChemicalEntity,D013481,1777,1787,train
17042910,39,Dex,ChemicalEntity,D003907,1816,1819,train
17042910,40,Ato,ChemicalEntity,C065179,1822,1825,train
17042910,41,Dex,ChemicalEntity,D003907,1869,1872,train
17042910,42,Ato,ChemicalEntity,C065179,1911,1914,train
17042910,43,superoxide,ChemicalEntity,D013481,1954,1964,train
17042910,44,Dex,ChemicalEntity,D003907,1995,1998,train
17042910,45,rats,OrganismTaxon,10116,2010,2014,train
17194457,0,anabolic androgenic steroid,ChemicalEntity,D045165,31,58,train
17194457,1,rats,OrganismTaxon,10116,76,80,train
17194457,2,serotonin,ChemicalEntity,D012701,90,99,train
17194457,3,anabolic androgenic steroid,ChemicalEntity,D045165,173,200,train
17194457,4,AAS,ChemicalEntity,D045165,202,205,train
17194457,5,serotonin,ChemicalEntity,D012701,226,235,train
17194457,6,5-hydroxytryptamine,ChemicalEntity,D012701,237,256,train
17194457,7,5-HT,ChemicalEntity,D012701,258,262,train
17194457,8,rats,OrganismTaxon,10116,303,307,train
17194457,9,Serotonin,ChemicalEntity,D012701,309,318,train
17194457,10,parachlorophenylalanine,ChemicalEntity,D010134,367,390,train
17194457,11,PCPA,ChemicalEntity,D010134,392,396,train
17194457,12,PCPA,ChemicalEntity,D010134,479,483,train
17194457,13,rats,OrganismTaxon,10116,492,496,train
17194457,14,rats,OrganismTaxon,10116,525,529,train
17194457,15,testosterone,ChemicalEntity,D013739,551,563,train
17194457,16,T,ChemicalEntity,D013739,565,566,train
17194457,17,irritability,DiseaseOrPhenotypicFeature,D001523,632,644,train
17194457,18,aggression,DiseaseOrPhenotypicFeature,D001523,682,692,train
17194457,19,aggression,DiseaseOrPhenotypicFeature,D001523,718,728,train
17194457,20,5-HT,ChemicalEntity,D012701,827,831,train
17194457,21,5-hydroxyindoleacetic acid,ChemicalEntity,D006897,852,878,train
17194457,22,5-HIAA,ChemicalEntity,D006897,880,886,train
17194457,23,PCPA,ChemicalEntity,D010134,917,921,train
17194457,24,5-HT,ChemicalEntity,D012701,963,967,train
17194457,25,5-HIAA,ChemicalEntity,D006897,972,978,train
17194457,26,T,ChemicalEntity,D013739,1018,1019,train
17194457,27,5-HT,ChemicalEntity,D012701,1054,1058,train
17194457,28,5-HIAA,ChemicalEntity,D006897,1063,1069,train
17194457,29,PCPA,ChemicalEntity,D010134,1127,1131,train
17194457,30,PCPA,ChemicalEntity,D010134,1153,1157,train
17194457,31,irritability,DiseaseOrPhenotypicFeature,D001523,1221,1233,train
17194457,32,aggression,DiseaseOrPhenotypicFeature,D001523,1295,1305,train
17194457,33,T,ChemicalEntity,D013739,1307,1308,train
17194457,34,irritability,DiseaseOrPhenotypicFeature,D001523,1344,1356,train
17194457,35,aggression,DiseaseOrPhenotypicFeature,D001523,1414,1424,train
17194457,36,T,ChemicalEntity,D013739,1464,1465,train
17194457,37,PCPA,ChemicalEntity,D010134,1466,1470,train
17194457,38,AAS,ChemicalEntity,D045165,1679,1682,train
17194457,39,5-HT,ChemicalEntity,D012701,1706,1710,train
17194457,40,aggressive behavior,DiseaseOrPhenotypicFeature,D001523,1746,1765,train
17244258,0,cyclophosphamide,ChemicalEntity,D003520,74,90,train
17244258,1,cystitis,DiseaseOrPhenotypicFeature,D003556,99,107,train
17244258,2,rat,OrganismTaxon,10116,115,118,train
17244258,3,cyclophosphamide,ChemicalEntity,D003520,123,139,train
17244258,4,cystitis,DiseaseOrPhenotypicFeature,D003556,148,156,train
17244258,5,rat,OrganismTaxon,10116,164,167,train
17244258,6,muscarinic receptors,GeneOrGeneProduct,25229,233,253,train
17244258,7,cystitis,DiseaseOrPhenotypicFeature,D003556,323,331,train
17244258,8,cyclophosphamide,ChemicalEntity,D003520,417,433,train
17244258,9,rats,OrganismTaxon,10116,445,449,train
17244258,10,"muscarinic, adrenergic and purinergic receptor antagonists",ChemicalEntity,"D018674,D018727,D058914",543,601,train
17244258,11,atropine,ChemicalEntity,D001285,614,622,train
17244258,12,"alpha,beta-methylene adenosine-5'-triphosphate",ChemicalEntity,C002630,830,876,train
17244258,13,"alpha,beta-meATP",ChemicalEntity,C002630,878,894,train
17244258,14,muscarinic receptor,GeneOrGeneProduct,25229,955,974,train
17244258,15,atropine,ChemicalEntity,D001285,987,995,train
17244258,16,4-diphenylacetoxy-N-methylpiperidine,ChemicalEntity,C042375,997,1033,train
17244258,17,4-DAMP,ChemicalEntity,C042375,1035,1041,train
17244258,18,methoctramine,ChemicalEntity,C054938,1073,1086,train
17244258,19,pirenzepine,ChemicalEntity,D010890,1110,1121,train
17244258,20,4-DAMP,ChemicalEntity,C042375,1278,1284,train
17244258,21,methoctramine,ChemicalEntity,C054938,1349,1362,train
17244258,22,pirenzepine,ChemicalEntity,D010890,1367,1378,train
17244258,23,muscarinic receptor antagonism,ChemicalEntity,D018674,1410,1440,train
17244258,24,pirenzepine,ChemicalEntity,D010890,1542,1553,train
17244258,25,4-DAMP,ChemicalEntity,C042375,1558,1564,train
17244258,26,methoctramine,ChemicalEntity,C054938,1666,1679,train
17244258,27,carbachol,ChemicalEntity,D002217,1780,1789,train
17244258,28,ATP,ChemicalEntity,D000255,1794,1797,train
17244258,29,potassium,ChemicalEntity,D011188,1874,1883,train
17244258,30,isoprenaline,ChemicalEntity,D007545,1894,1906,train
17244258,31,cystitis,DiseaseOrPhenotypicFeature,D003556,1969,1977,train
17244258,32,beta-adrenoceptor,GeneOrGeneProduct,24925,2063,2080,train
17244258,33,muscarinic receptors,GeneOrGeneProduct,25229,2151,2171,train
17379047,0,valsartan,ChemicalEntity,C081489,14,23,train
17379047,1,hydrochlorothiazide,ChemicalEntity,D006852,24,43,train
17379047,2,hypertensive,DiseaseOrPhenotypicFeature,D006973,195,207,train
17379047,3,patients,OrganismTaxon,9606,241,249,train
17379047,4,hypertension,DiseaseOrPhenotypicFeature,D006973,262,274,train
17379047,5,hypertension,DiseaseOrPhenotypicFeature,D006973,392,404,train
17379047,6,hypertensive,DiseaseOrPhenotypicFeature,D006973,510,522,train
17379047,7,valsartan,ChemicalEntity,C081489,602,611,train
17379047,8,VAL,ChemicalEntity,C081489,613,616,train
17379047,9,hydrochlorothiazide,ChemicalEntity,D006852,621,640,train
17379047,10,HCTZ,ChemicalEntity,D006852,642,646,train
17379047,11,patients,OrganismTaxon,9606,692,700,train
17379047,12,essential hypertension,DiseaseOrPhenotypicFeature,D000075222,706,728,train
17379047,13,Patients,OrganismTaxon,9606,864,872,train
17379047,14,essential hypertension,DiseaseOrPhenotypicFeature,D000075222,878,900,train
17379047,15,VAL,ChemicalEntity,C081489,1012,1015,train
17379047,16,HCTZ,ChemicalEntity,D006852,1031,1035,train
17379047,17,VAL,ChemicalEntity,C081489,1051,1054,train
17379047,18,HCTZ,ChemicalEntity,D006852,1055,1059,train
